"﻿web_scraper_order","web_scraper_start_url","sede","codigo","horario","grupo","creditos"
"1789514539-142","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1101","MIE[07:30-09:20] VIE[07:30-09:20]","11","3"
"1789514539-143","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1101","JUE[07:30-09:20] MAR[07:30-09:20]","1","3"
"1789514539-144","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1101","JUE[07:30-09:20] MAR[07:30-09:20]","2","3"
"1789514539-145","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1101","JUE[09:30-11:20] MAR[09:30-11:20]","3","3"
"1789514539-146","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1101","JUE[15:00-16:50] MAR[15:00-16:50]","7","3"
"1789514539-147","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1101","MIE[15:00-16:50] VIE[15:00-16:50]","17","3"
"1789514539-148","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1101","JUE[09:30-11:20] MAR[09:30-11:20]","19","3"
"1789514539-149","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1101","MIE[13:00-14:50] VIE[13:00-14:50]","15","3"
"1789514539-150","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1101","MIE[17:00-18:50] VIE[17:00-18:50]","18","3"
"1789514539-151","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1101","MIE[09:30-11:20] VIE[09:30-11:20]","20","3"
"1789514539-152","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","FI1101","MIE[12:30-14:15] VIE[12:30-14:15]","51","3"
"1789514539-153","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1101","JUE[13:00-14:50] MAR[13:00-14:50]","6","3"
"1789514539-154","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","FI1102","MAR[09:45-11:30] VIE[09:45-11:30]","50","3"
"1789514539-155","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1102","JUE[09:30-11:20] MAR[09:30-11:20]","3","3"
"1789514539-156","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1102","MIE[15:00-16:50] VIE[15:00-16:50]","9","3"
"1789514539-157","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","FI1102","JUE[18:00-19:45] MAR[18:00-19:45]","51","3"
"1789514539-158","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1102","JUE[07:30-09:20] MAR[07:30-09:20]","1","3"
"1789514539-159","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1102","MIE[07:30-09:20] VIE[07:30-09:20]","6","3"
"1789514539-160","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1102","JUE[09:30-11:20] MAR[09:30-11:20]","11","3"
"1789514539-161","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1102","MIE[13:00-14:50] VIE[13:00-14:50]","8","3"
"1789514539-162","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1102","MIE[09:30-11:20] VIE[09:30-11:20]","7","3"
"1789514539-163","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1102","JUE[13:00-14:50] MAR[13:00-14:50]","4","3"
"1789514539-164","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1102","JUE[17:00-18:50] MAR[17:00-18:50]","5","3"
"1789514539-165","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1102","JUE[07:30-09:20] MAR[07:30-09:20]","10","3"
"1789514539-166","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1102","JUE[09:30-11:20] MAR[09:30-11:20]","2","3"
"1789514539-167","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","JUE[07:30-09:20]","11","1"
"1789514539-168","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","JUE[17:00-18:50]","27","1"
"1789514539-169","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","FI1201","MIE[18:00-19:45]","50","1"
"1789514539-170","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","FI1201","MAR[14:20-16:05]","52","1"
"1789514539-171","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MIE[15:00-16:50]","23","1"
"1789514539-172","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MIE[17:00-18:50]","24","1"
"1789514539-173","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MAR[13:00-14:50]","3","1"
"1789514539-174","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MAR[15:00-16:50]","4","1"
"1789514539-175","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CENTRO ACADEMICO DE LIMON","FI1201","MIE[13:00-14:50]","60","1"
"1789514539-176","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CENTRO ACADEMICO DE ALAJUELA","FI1201","MIE[13:00-14:50]","35","1"
"1789514539-177","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MIE[17:00-18:50]","10","1"
"1789514539-178","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","VIE[13:00-14:50]","18","1"
"1789514539-179","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MIE[09:30-11:20]","22","1"
"1789514539-180","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","FI1201","MAR[12:30-14:15]","51","1"
"1789514539-181","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MAR[09:30-11:20]","2","1"
"1789514539-182","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MIE[09:30-11:20]","7","1"
"1789514539-183","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MIE[13:00-14:50]","8","1"
"1789514539-184","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","JUE[09:30-11:20]","12","1"
"1789514539-185","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","JUE[15:00-16:50]","14","1"
"1789514539-186","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","VIE[07:30-09:20]","16","1"
"1789514539-187","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","VIE[09:30-11:20]","17","1"
"1789514539-188","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","JUE[13:00-14:50]","26","1"
"1789514539-189","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MAR[13:00-14:50]","29","1"
"1789514539-190","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MIE[07:30-09:20]","6","1"
"1789514539-191","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MAR[17:00-18:50]","5","1"
"1789514539-192","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MIE[15:00-16:50]","9","1"
"1789514539-193","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","JUE[17:00-18:50]","15","1"
"1789514539-194","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","FI1201","MAR[12:30-14:15]","51","1"
"1789514539-195","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","FI1201","MAR[14:20-16:05]","52","1"
"1789514539-196","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MAR[07:30-09:20]","1","1"
"1789514539-197","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CENTRO ACADEMICO DE ALAJUELA","FI1201","JUE[10:00-11:50]","36","1"
"1789514539-198","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","MAR[09:30-11:20]","19","1"
"1789514539-199","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1201","JUE[09:30-11:20]","25","1"
"1789514539-200","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1202","MAR[09:30-11:20]","1","1"
"1789514539-201","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1202","MAR[13:00-14:50]","2","1"
"1789514539-202","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","FI1202","MIE[09:45-11:30]","50","1"
"1789514539-203","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1202","MIE[07:30-09:20]","4","1"
"1789514539-204","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1202","JUE[09:30-11:20]","7","1"
"1789514539-205","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1202","VIE[13:00-14:50]","8","1"
"1789514539-206","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1202","MIE[09:30-11:20]","5","1"
"1789514539-207","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1202","MIE[15:00-16:50]","6","1"
"1789514539-208","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1202","MIE[13:00-14:50]","9","1"
"1789514539-209","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","FI1202","MAR[17:00-18:50]","3","1"
"1789514539-210","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA0101","MIE[15:00-17:50] VIE[15:00-16:50]","10","2"
"1789514539-211","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","MA0101","JUE[16:10-17:55] MAR[16:10-18:50]","54","2"
"1789514539-212","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA0101","JUE[13:00-14:50] MAR[13:00-15:50]","3","2"
"1789514539-213","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA0101","JUE[18:00-19:50] MAR[18:00-20:50]","6","2"
"1789514539-214","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN JOSE","MA0101","MIE[09:30-12:20] VIE[09:30-11:20]","40","2"
"1789514539-215","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CENTRO ACADEMICO DE ALAJUELA","MA0101","JUE[07:00-08:50] MAR[07:00-09:50]","90","2"
"1789514539-216","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","MA0101","JUE[07:00-09:40] MIE[07:00-08:45]","51","2"
"1789514539-217","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","MA0101","JUE[09:45-11:30] MIE[08:50-11:30]","52","2"
"1789514539-218","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","MA0101","MAR[12:30-14:15] MIE[12:30-15:10]","50","2"
"1789514539-219","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA0101","JUE[15:00-17:50] MAR[15:00-16:50]","4","2"
"1789514539-220","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CENTRO ACADEMICO DE LIMON","MA0101","JUE[10:30-12:20] MAR[09:30-12:20]","60","2"
"1789514539-221","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA0101","MIE[09:30-12:20] VIE[09:30-11:20]","8","2"
"1789514539-222","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","MA0101","MIE[08:50-11:30] VIE[09:45-11:30]","53","2"
"1789514539-223","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA0101","MIE[16:00-18:50] VIE[17:00-18:50]","11","2"
"1789514539-224","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA0101","MIE[13:00-15:50] VIE[13:00-14:50]","9","2"
"1789514539-225","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CENTRO ACADEMICO DE ALAJUELA","MA0101","JUE[07:00-08:50] MAR[07:00-09:50]","91","2"
"1789514539-226","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA0101","JUE[16:00-17:50] MAR[16:00-18:50]","5","2"
"1789514539-227","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","MA0101","MIE[16:10-18:50] VIE[07:00-08:45]","55","2"
"1789514539-228","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA0101","MIE[07:30-09:20] VIE[07:30-10:20]","7","2"
"1789514539-229","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA0101","SAB[07:30-12:20]","12","2"
"1789514539-230","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA0101","JUE[07:30-09:20] MAR[07:30-10:20]","1","2"
"1789514539-231","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA0101","JUE[09:30-11:20] MAR[09:30-12:20]","2","2"
"1789514539-232","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CENTRO ACADEMICO DE LIMON","MA0101","JUE[10:30-12:20] MAR[09:30-12:20]","61","2"
"1789514539-233","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","JUE[07:30-10:20] MAR[07:30-09:20]","2","4"
"1789514539-234","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","JUE[17:00-18:50] MAR[17:00-19:50]","9","4"
"1789514539-235","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","JUE[18:00-19:50] MAR[18:00-20:50]","10","4"
"1789514539-236","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","MA1102","JUE[08:50-11:30] MIE[09:45-11:30]","53","4"
"1789514539-237","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","MA1102","MIE[07:00-09:40] VIE[07:00-08:45]","51","4"
"1789514539-238","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","MA1102","MIE[12:30-15:10] VIE[12:30-14:15]","52","4"
"1789514539-239","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","MIE[16:00-18:50] VIE[16:00-17:50]","17","4"
"1789514539-240","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","MIE[07:30-10:20] VIE[07:30-09:20]","12","4"
"1789514539-241","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","SAB[07:30-12:20]","21","4"
"1789514539-242","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","MIE[18:00-20:50] VIE[18:00-19:50]","20","4"
"1789514539-243","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","JUE[09:30-12:20] MAR[09:30-11:20]","3","4"
"1789514539-244","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","JUE[16:00-17:50] MAR[16:00-18:50]","7","4"
"1789514539-245","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","MA1102","JUE[14:20-16:05] MIE[14:20-17:00]","50","4"
"1789514539-246","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","MIE[17:00-19:50] VIE[17:00-18:50]","19","4"
"1789514539-247","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","MIE[09:30-12:20] VIE[10:30-12:20]","14","4"
"1789514539-248","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","MIE[15:00-17:50] VIE[15:00-16:50]","16","4"
"1789514539-249","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","MIE[13:00-15:50] VIE[13:00-14:50]","15","4"
"1789514539-250","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","JUE[10:30-12:20] MAR[09:30-12:20]","4","4"
"1789514539-251","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","MIE[07:30-09:20] VIE[07:30-10:20]","11","4"
"1789514539-252","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","JUE[15:00-17:50] MAR[15:00-16:50]","6","4"
"1789514539-253","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","MIE[10:30-12:20] VIE[09:30-12:20]","13","4"
"1789514539-254","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","MIE[17:00-19:50] VIE[17:00-18:50]","18","4"
"1789514539-255","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","JUE[07:30-09:20] MAR[07:30-10:20]","1","4"
"1789514539-256","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","JUE[16:00-17:50] MAR[15:00-17:50]","8","4"
"1789514539-257","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CENTRO ACADEMICO DE ALAJUELA","MA1102","JUE[09:00-11:50] MAR[10:00-11:50]","90","4"
"1789514539-258","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CENTRO ACADEMICO DE ALAJUELA","MA1102","JUE[13:00-14:50] MAR[13:00-15:50]","91","4"
"1789514539-259","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","JUE[13:00-14:50] MAR[13:00-15:50]","5","4"
"1789514539-260","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","MA1102","JUE[16:10-18:50] VIE[14:20-16:05]","54","4"
"1789514539-261","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1102","MIE[16:00-18:50] VIE[16:00-17:50]","22","4"
"1789514539-262","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CENTRO ACADEMICO DE LIMON","MA1102","JUE[07:30-10:20] MAR[07:30-09:20]","61","4"
"1789514539-263","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN JOSE","MA1102","MIE[13:00-15:50] VIE[13:00-14:50]","40","4"
"1789514539-264","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CENTRO ACADEMICO DE LIMON","MA1102","MIE[09:30-12:20] VIE[09:30-11:20]","60","4"
"1789514539-265","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1103","MIE[07:30-09:20] VIE[07:30-09:20]","11","4"
"1789514539-266","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1103","JUE[18:00-19:50] MAR[18:00-19:50]","9","4"
"1789514539-267","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1103","JUE[16:00-17:50] MAR[16:00-17:50]","7","4"
"1789514539-268","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1103","SAB[07:30-11:20]","18","4"
"1789514539-269","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1103","MIE[15:00-16:50] VIE[15:00-16:50]","14","4"
"1789514539-270","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1103","MIE[17:00-18:50] VIE[17:00-18:50]","16","4"
"1789514539-271","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN JOSE","MA1103","JUE[13:00-14:50] MAR[13:00-14:50]","40","4"
"1789514539-272","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO LOCAL SAN CARLOS","MA1103","MIE[09:45-11:30] VIE[09:45-11:30]","52","4"
"1789514539-273","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1103","JUE[07:30-09:20] MAR[07:30-09:20]","1","4"
"1789514539-274","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1103","JUE[13:00-14:50] MAR[13:00-14:50]","4","4"
"1789514539-275","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1103","JUE[07:30-09:20] MAR[07:30-09:20]","2","4"
"1789514539-276","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1103","JUE[09:30-11:20] MAR[09:30-11:20]","3","4"
"1789514539-277","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1103","JUE[15:00-16:50] MAR[15:00-16:50]","6","4"
"1789514539-278","https://tec-appsext.itcr.ac.cr/guiahorarios/estudiante.aspx","CAMPUS TECNOLOGICO CENTRAL CARTAGO","MA1103","JUE[18:00-19:50] MAR[18:00-19:50]","10","4"
